0.25	1.7462716821681212e-5
0.125	2.098977369691113e-6
0.0625	2.2329731708126133e-7
0.03125	2.2226856577489684e-8
0.015625	2.1263883986932797e-9
0.0078125	2.0112822518569828e-10
0.00390625	2.6446622669595854e-11
